App_name,Category,User_Review,Sentiments
oxford.dictionaryofenglish,Education,I like the idea of receiving new words every day. My English is improving without forcing it.,Positive
oxford.dictionaryofenglish,Education,This app helps to find a lot of meanings of English words only. that is actually good 👍😀 .,Positive
oxford.dictionaryofenglish,Education,This is really a fantastic app with at least 50 words to learn shown per day. I appreciate it so much.,Positive
oxford.dictionaryofenglish,Education,Understandable and create a great information to all people. It also connect the link of the world together. This dictionary make easy communication all over the world,Positive
oxford.dictionaryofenglish,Education,It is excellent and first. It also gives different terms of single word. I like it.,Positive
oxford.dictionaryofenglish,Education,Really good for daily use and for English classes of any sort as well. Nothing negative to report so far :D,Positive
oxford.dictionaryofenglish,Education,asalaam aliakum waRahmantu Allahi waBaraqarTu.. السلام عليكم ورحمة الله وبركاته♾💗🐝🍯💞😘☺😊😃 سبحان الله، الحمد الله، الله اكبر🖤💛🖤💝💘💟💙💜💚🖤💛🖤💛 thank you for your awesome app.. I think it's awesome that you have a lot of words and definitions that are also in Arabic. that's awesome. good job guys. and I'm supposed to remind you that.. 1🐝 that I LOVES YOU FOREVER XS INFINITY AND E=MC2.. BUT ALMIGHTY ALLAH♾💗💋💪👊✌☝️ LOVES YOU ALL MORE THEN THAT THOUGH..(NO ARGUING THO.. HE DOES :D,Positive
oxford.dictionaryofenglish,Education,"widening your vocabulary and proper word usage,lastly you discover you are a lot learning and understanding the language.realy great job ! one question though; no audio pronounciation. could it be i did know using it right ?",Positive
oxford.dictionaryofenglish,Education,Great app. I found this app very much-needed and useful. I hope that I could give more than five stars to this great app. This app is really very useful .★★★★★★;-),Positive
oxford.dictionaryofenglish,Education,Useful... And the example sentences given to each word gives different meaning of the same word in different situations...,Positive
oxford.dictionaryofenglish,Education,It is a good dictionery I have been using since 6 years . It is like hand dictionery wherever you go you can see.,Positive
oxford.dictionaryofenglish,Education,"excellent app. worth every penny. if you are hesitant, just get it, you will not be disappointed",Positive
oxford.dictionaryofenglish,Education,"very handy to have,good for one vocabulary,love it.never too late to learn new word,regardless of getting on in years.thank you.",Positive
oxford.dictionaryofenglish,Education,"In this day & age when the standards of english are declining, yr app is a superb way to maintain standards in english & vocabulary. Kudos to u.",Positive
oxford.dictionaryofenglish,Education,Its just the best way to look in to unfamilar words in this magnificent oxford dictionary because its very handy and useful. I rate it the best ever.,Positive
oxford.dictionaryofenglish,Education,This app is very useful to me. when I want to know a word meanings I can see in a few minute.,Positive
oxford.dictionaryofenglish,Education,The feeling of comfortatability in using my Oxford dictionary on my handy is no different from my 9th Edition at home: the app is the perfect substitute!,Positive
oxford.dictionaryofenglish,Education,The latest change is genius. Now I can translate directly from any app without much hassle of tapping back button so many times.,Positive
oxford.dictionaryofenglish,Education,"This app is amazing. I use it all the time, especially for etymology. My favorite, though, is the Word of the Day.",Positive
oxford.dictionaryofenglish,Education,Veeeeery useful and always by the hand. I like the word of the day. It help to improve my English.,Positive
oxford.dictionaryofenglish,Education,It is great!!! Especially for me cuz I find alot of words that I do not understand it's meaning it is really a good app,Positive
oxford.dictionaryofenglish,Education,Call me a traditionalist but I love the Oxford Dictionary. I can trust it re. use of the English language. The app is great. Easy to use.,Positive
oxford.dictionaryofenglish,Education,Such a good app and relaxing. It is easy to use and makes me happy when am using it. Oxford is the best,Positive
oxford.dictionaryofenglish,Education,Enjoying reviewing words I already know and expanding my vocabulary! Everyone should have this app! Thank you for helping me grow my mind! D,Positive
oxford.dictionaryofenglish,Education,"Good clear grammer that also tells us origin of words ie Latin, Greek etc, when my computer and banking online is sorted i will definitely order a copy of the most up to date and best dictionary in my eyes, I own a very old pocket Oxford Dictionary that my older sister gave to me and my father also used this pocket Oxford.",Positive
oxford.dictionaryofenglish,Education,"Very accessible, entries in the dictionary are very well described I find reference to origins of very helpful.",Positive
oxford.dictionaryofenglish,Education,"fantastic it has many worlds indeed examples.. love but hard for beginners,,,, thank you,,,",Positive
oxford.dictionaryofenglish,Education,Extremely good dictionary with pronunciation explanation and examples.also translate feature is very good.i had a problem with restoring premium version but they helped me out.thanks for quick support and replies,Positive
oxford.dictionaryofenglish,Education,Oxford is a must have one in your app list. It always gives a comprehensive explanation of any word.,Positive
oxford.dictionaryofenglish,Education,"really handy, i can take it anywhere i want,",Positive
oxford.dictionaryofenglish,Education,"if your willing to buy it, this is a really great resource to keep at hand while doing academic/liberal art's reading.",Positive
oxford.dictionaryofenglish,Education,easy and understanding 🙏 language.,Positive
oxford.dictionaryofenglish,Education,It's really good but some words are missing. Going to rate 5 stars anyways because the app is very helpful.,Positive
oxford.dictionaryofenglish,Education,"It is a very useful app. Overall, it provides knowledge to us . It is a well to do app for searching meanings for the students",Positive
oxford.dictionaryofenglish,Education,Inserting your letter of the alphabet and it spitting out a full range in alphabetical order is magic. Very useful. Thank you programmer.,Positive
oxford.dictionaryofenglish,Education,"I enjoy using this app, easy to use, and explanation of the words is very good.",Positive
oxford.dictionaryofenglish,Education,"Easy download, easy to use, word of the day feature, is a great reference.",Positive
oxford.dictionaryofenglish,Education,"This dictionary helps for students in future. To learn more & develop more Idea's for make confidence in students. So, learn from this and express your ideas about this. ""Thank you.""",Positive
oxford.dictionaryofenglish,Education,It is too good for me because it having the meanings but also it is having new word meanings day by day. I like it too much.,Positive
oxford.dictionaryofenglish,Education,"I love it ,i also have a dictionary but this upp is convenient when you are far from home and need a world just in seconds))",Positive
oxford.dictionaryofenglish,Education,A must have app for all. It gives accurate information and meaning. Searching a word is very Easy. It fulfils the expectations of all,Positive
oxford.dictionaryofenglish,Education,Really great app. Easy to use. I love it. Very helpful in building my vocabulary,Positive
oxford.dictionaryofenglish,Education,"Comprehensive, easy to use. Usage examples could be improved a little but they still do the job well.",Positive
oxford.dictionaryofenglish,Education,This app is good to use significantly gives more sentance formation to practice.it will be more better if the antonyms of the vacabulary is given.,Positive
oxford.dictionaryofenglish,Education,Such a great apk and I think that this app is amazing but this is a store of ad and it is so difficult to read and learn,Positive
oxford.dictionaryofenglish,Education,Excellent dictionary app. You need to purchase it to use it offline and to hear pronounciations but it frequently goes on 50% sale.,Positive
oxford.dictionaryofenglish,Education,"Great apps. Very useful. Has a word a day reminder, which I found useful and great.",Positive
oxford.dictionaryofenglish,Education,It helps to learn and understand words easily. I recommend people to use this and try out.,Positive
oxford.dictionaryofenglish,Education,OED-WOTD has expanded my vocabulary. As a dictionary it's hard to compare. Being that it's more English then American keeps the English language stronger,Positive
oxford.dictionaryofenglish,Education,"Very great app and great quality 👌. My best app instead of wasting moments looking in the dictionary book .LOL 🤣🤣🤣, anyways thanks for the amazing app. Helps a lot 😉",Positive
oxford.dictionaryofenglish,Education,"Great tool to find quick meaning of words, so you will learn all the time with this app.",Positive
oxford.dictionaryofenglish,Education,Very helpful for me and my children. Good collection of words with meanings n examples. Thank u,Positive
oxford.dictionaryofenglish,Education,"Awesome dictionary app in the market. Purchased the subscription at 50 percent discount, great deal to steal. Great job dev team, happy learning to all users👍🥳",Positive
oxford.dictionaryofenglish,Education,Excellent app. I use it all the time to confirm correct spellings and meanings of words,Positive
oxford.dictionaryofenglish,Education,It gives great help to know the exact meaning of word. It would have been better if it is in offline dictionary,Positive
oxford.dictionaryofenglish,Education,I really like this app its so easy to understand even to a person who doesn't understand can get something when he/she using this app,Positive
oxford.dictionaryofenglish,Education,"Very good dictionary, i had to download the offline data so i can use it. Perfect work thanks to the developer .",Positive
oxford.dictionaryofenglish,Education,I usually use this app dictionary to look up some difficul words. I think it's very helpful.,Positive
oxford.dictionaryofenglish,Education,"This app is amazing, without this dictionary I can't improve my vocab but there are many of ads I hope that The develop would reduce an ads",Positive
oxford.dictionaryofenglish,Education,This app is amazing. It even gives you some examples of how to use the definitions in sentences 😄.,Positive
oxford.dictionaryofenglish,Education,The dictionary has the features I was looking for. It is better to have it than a hard copy that can give you hard time keeping it.,Positive
oxford.dictionaryofenglish,Education,Great fun with word of the day!! Having a dictionary on my phone is wonderful. Thank you!!,Positive
oxford.dictionaryofenglish,Education,Oxford Dictionary serves me exeptionaly well.. it provides the best explanation for words and i get to learn new words through the app,Positive
oxford.dictionaryofenglish,Education,I look forward every day and even being a Teacher of Literature I have been exposed to lots of new words. Just great stuff from Oxford as we have come to expect.,Positive
oxford.dictionaryofenglish,Education,I had used this app and it helps me a lot to understand meanings of words which i dont know. I had also told my friends about it and they also found it really helpful. Please download it,Positive
oxford.dictionaryofenglish,Education,Amazing app... very useful for students and other peoples also who's are interested in English language....,Positive
oxford.dictionaryofenglish,Education,Simple to use and a wonderful tool if you are a person like me who writes correspondence on a daily basis. Highly recommended this app!,Positive
oxford.dictionaryofenglish,Education,Top shelf....I use it often as it is fast and interesting and fully explains the meaning of words,Positive
oxford.dictionaryofenglish,Education,"Ads no problem. If British pronunciation is made optional,it would add more value.",Positive
oxford.dictionaryofenglish,Education,"this app is excellently great and i just have problem with the advertisement it usually show but this app is the best for me, let people download this app and they would enjoy it alot",Positive
oxford.dictionaryofenglish,Education,I bought premium mode of the Dictionary and received text message of successful payment from my mobile network but have not get access to premium mode yet. Kindly assist me how to proceed.,Positive
oxford.dictionaryofenglish,Education,This dictionary shows you multiple and briefed explanation of words with related examples... except it has some problem with pronunciation..,Positive
oxford.dictionaryofenglish,Education,"A useful app for checking the spelling of words and re-checking the spellings of difficult to remember words like Mississippi or Caribbean, etc",Positive
oxford.dictionaryofenglish,Education,Better way to check any form of English words 😍,Positive
oxford.dictionaryofenglish,Education,An excellent source for learning new meaning of new words. Would make an excellent helper in scrabble.,Positive
oxford.dictionaryofenglish,Education,"This app is the best , it really simplifies pronouncation of English words , it really helped me a lot",Positive
oxford.dictionaryofenglish,Education,Excellent. Words are power.,Positive
oxford.dictionaryofenglish,Education,"I install the app just to make a review, please don't be upset of negative people or frustrating reviews, you're awesome, and doing great, your dictionary is one of the best dictionaries i have ever used Have a great day.",Positive
oxford.dictionaryofenglish,Education,I think it's really good and it's clearly explained.And it is wonderful.What question do you have? What are they about?Hope you have a great time! Thank you!,Positive
oxford.dictionaryofenglish,Education,"It's the best dictionary ever, but it has lack of some features one of them words' synonyms, I wish you add it in the next update.",Positive
oxford.dictionaryofenglish,Education,good resource of day to day vital recourse whereby we expect a continuous updating for matching with indefinite progress. thanks.,Positive
oxford.dictionaryofenglish,Education,It's a very good app but the examples are not enough. Totally good. It's worth downloading.,Positive
oxford.dictionaryofenglish,Education,Great dictionary. Even better than my trusty hard copy. Much easier to search.,Positive
oxford.dictionaryofenglish,Education,"Pronunciation included, meaning given for all words, love it ! Makes home work easy for my kids.",Positive
oxford.dictionaryofenglish,Education,"Very informative & useful. Also, each word you encounter, compels you to assess your vocabulary. Good one!",Positive
oxford.dictionaryofenglish,Education,It is very useful for school going childrens or students to find their difficulties on this oxford app. Its very intelligent app,Positive
oxford.dictionaryofenglish,Education,it is very nice and very usefull for all of use. and it make easy to understand the mening of peticular word,Positive
oxford.dictionaryofenglish,Education,Oxford dictionaries further enhance the appetite to learn English Language. Using book version of these for two decades.,Positive
oxford.dictionaryofenglish,Education,It's good app but I want that if it available in multiple languages like Hindi and etc. Please try to available app in multiple language thank you.,Positive
oxford.dictionaryofenglish,Education,Best of the best. Been using this dictionary (hard copy and now digital) for years and since now almost 17 years.,Positive
oxford.dictionaryofenglish,Education,First class application! An absolute must for lovers of the English language and culture ! Well done!!,Positive
oxford.dictionaryofenglish,Education,"Oxford dictionary is preferably through my experiernce,because can expressed with wide range of words and examples.",Positive
oxford.dictionaryofenglish,Education,Very good app. Helps to improve vocabulary. Only issue is that everyday you have to unlock words by seeing add videos,Positive
oxford.dictionaryofenglish,Education,The nice Dictionary ever used. Easy to search words. Very much liked with pronounciation.,Positive
oxford.dictionaryofenglish,Education,Always very useful and helpful. I'm so satisfied with it as I teach the language.,Positive
oxford.dictionaryofenglish,Education,"Excellent for helping me understand words and in which context to use them, a useful aid for improving my written English.",Positive
oxford.dictionaryofenglish,Education,"The best dictionary and it's easy to use for free, helpful features included.",Positive
oxford.dictionaryofenglish,Education,Very wonderful and easy to navigate.,Positive
oxford.dictionaryofenglish,Education,I always use Oxford Dictionary and it is simple and very useful for all.,Positive
oxford.dictionaryofenglish,Education,Always gives an easy to understand meaning of the words. Love the usage example....and..pronouncuation!,Positive
oxford.dictionaryofenglish,Education,Very helpful and frequently leads to interest in finding the meaning of words from the definition.,Positive
oxford.dictionaryofenglish,Education,This Oxford English Dictionary applicatipn will be very helpful to those who have fundemandal English knowledge to increase their word power.,Positive
oxford.dictionaryofenglish,Education,The dictionary helps with a lot of stuff and helps me to do good in words and meanings in my school work🙂,Positive
oxford.dictionaryofenglish,Education,Oxford dictionary is remarkably great for all interested students wishing to have better knowledge about words and their usage.,Positive
oxford.dictionaryofenglish,Education,Exceptional Defintions and quick work. It is my favourite dictionary app and it is easy to navigate through.,Positive
oxford.dictionaryofenglish,Education,This app shows just like what we can find in dictionary..With examples..So easy to understand the right meaning ..,Positive
oxford.dictionaryofenglish,Education,Useful anywhere at any time you need help with rarely used textual vocabulary that may be uncommon in every day use.,Positive
oxford.dictionaryofenglish,Education,easy to look for meanings and pronunciation. very good app for both Teachers & students.,Positive
oxford.dictionaryofenglish,Education,The Oxford English dictionary is very good it helps students without dictionaries to find the meaning of words. What I do not understand is that you have to pay 50 cedis to use the voice for it to pronounce the words and their meaning .,Positive
oxford.dictionaryofenglish,Education,Very good. It's educative especially with the daily word for the day. I like it,Positive
oxford.dictionaryofenglish,Education,Daily word meaning is very helpful. It makes me learn new words each day.,Positive
oxford.dictionaryofenglish,Education,It is very good app...I have a oxford Dictionary english to english 😃😃,Positive
oxford.dictionaryofenglish,Education,It gives every word you search. And that's why I like it very much .although it does not give some words it's still ENJOYABLE,Positive
oxford.dictionaryofenglish,Education,"Well I love this app it's good,it teaches new words and their meaning.it improves in spelling and in our English language.so i give it five stars",Positive
oxford.dictionaryofenglish,Education,Upgrading it will remove all advts ..iam an English literature student ..i have already bought an oxford advanced learners dictionary 9th edition 1 year ago (got a cd too) weight almost 3 kg .but i feel like this mobile edition more useful and handy .. pronouncing function is good . Devolepers could u pls add a setting to remove that invite frnds rate app button from the home app screen ..all other features works good,Positive
oxford.dictionaryofenglish,Education,"A very helpful app,and makes learning new words easy and straight forward!",Positive
oxford.dictionaryofenglish,Education,very good and best for the students who has desires to learn and utter English pronounciation exactly and vividly.,Positive
oxford.dictionaryofenglish,Education,"As a free English to English Dictionary, I find it, by far, the best one.",Positive
oxford.dictionaryofenglish,Education,"Incredible, wonderful,lucid, humourous explanation,no one can reach such outstanding which has been made by this dictionary app,",Positive
oxford.dictionaryofenglish,Education,I have the Oxford Dictionary on my home screen and it's been very useful in my day to day business. I don't have to go looking for the dictionary book anymore 👍,Positive
oxford.dictionaryofenglish,Education,Thanks a lot for the dictionary. It help me a lot. it's really useful resource for learn english.,Positive
oxford.dictionaryofenglish,Education,It's superb.Daily one new word gives good encouragement for the Dictionary lovers.I would like to know the rate quoted for premium readers monthly or what. Please to enlighten. Thank you 😊,Positive
oxford.dictionaryofenglish,Education,English is an universal language. I love it's touch of diversity and inclusivity.,Positive
oxford.dictionaryofenglish,Education,"Very helpful, but I would be more happy if usage of word was given through making construction of sentences.",Positive
oxford.dictionaryofenglish,Education,It seems to have problems with voices after time. Quite difficult to listen.,Positive
oxford.dictionaryofenglish,Education,This app made me easy to search words and their meanings. Very useful and knowledgeable app.,Positive
oxford.dictionaryofenglish,Education,"It is a brilliant app which also has options to connect with other dictionaries. It has even Lexico which is famous.# I love English,lexico",Positive
oxford.dictionaryofenglish,Education,I liked this app The pronunciation as well the parts of speeches r also mentioned I loved it and i recommend thus to all who wants dictionary 😎😎,Positive
oxford.dictionaryofenglish,Education,This app would be a wise investment for students and English learners alike.,Positive
oxford.dictionaryofenglish,Education,there is no doubt in using this oxford dictionary infact it is the perfect consultation for difficult words i always read it when am feeling grumpy,Positive
oxford.dictionaryofenglish,Education,Excelent dictionary. Great description of the meaning of words and accessible language.,Positive
oxford.dictionaryofenglish,Education,"I am an Adjunct Professor in the General Education Department and a Tutor at the Collegiate level. This app empowers my students to transform into believers and actors that now if they did not know a word, they can look it up without having to carry around a dictionary. Thank you so very much for this EDUCATIONAL INSTRUCTIONAL AIDE. Hope your subscriber counts continue to increase!",Positive
oxford.dictionaryofenglish,Education,Well to use and understand,Positive
oxford.dictionaryofenglish,Education,Outstanding I love the derivations of words and phrases. I wish they'd add a few Spoonerisms.,Positive
oxford.dictionaryofenglish,Education,"The dictionary is very good, explains and give examples. It also gives adjectives nouns and phrases",Positive
oxford.dictionaryofenglish,Education,"This is a great free app. I would like to see more of Australia's Aboriginal language, the language was thousands upon thousands of languages before the genocidal rampages by the British in the middle of 18th century. With less than 1℅of our culture, are Australian National Indigenous Peoples languages going to die???",Positive
oxford.dictionaryofenglish,Education,I get the word of the day and try to use it then after a month I've increased my vocabulary by 30 words.,Positive
oxford.dictionaryofenglish,Education,It is the best app if you want a handy dictionary extremely reliable and efficiently working.,Positive
oxford.dictionaryofenglish,Education,the app is so useful and complete for english learners at any levels of understanding(basic to advanced),Positive
oxford.dictionaryofenglish,Education,I really enjoy this app!!!😁😁 it is such good help especially with my homeworks THANK U!! I JUST WISH FOR A OXFORD ZULU DICTIONARY,Positive
oxford.dictionaryofenglish,Education,Very helpful. I am using it as I build a web site. The phone is much lighter than the hard copy!,Positive
oxford.dictionaryofenglish,Education,Really I find very useful and simple to find whatever I am looking for.,Positive
oxford.dictionaryofenglish,Education,I found this app useful ànd handy as I use it increase my writing skills and vocabulary . cheers ... enjoy this free app .,Positive
oxford.dictionaryofenglish,Education,The most useful app for learning english knowledge and thankyou for this performance. Download this app and enjoy english usefully,Positive
oxford.dictionaryofenglish,Education,I really like the Oxford Dictionary. It is reliable accurate up to date and universal,Positive
oxford.dictionaryofenglish,Education,"great app for searching the definitions, synonyms and the correct phonetics to mention but a few",Positive
oxford.dictionaryofenglish,Education,I read Linguistics in school and this dictionary has all the features of a good dictionary. I recommend it to anyone who is language inclined.,Positive
oxford.dictionaryofenglish,Education,"Wish there was more than one definition a day but the app is quick, easy, and good to hav.",Positive
oxford.dictionaryofenglish,Education,"easy to track, comprehensive and a lot of detail in provding the meaning of words.",Positive
oxford.dictionaryofenglish,Education,Hi guys am John i have given this app a five star because it is very updated and easy to use i recommend it to anyone else who is an English learner or anyone wishing to advance knowledge in English,Positive
oxford.dictionaryofenglish,Education,It's a good development in helping both learners and learned to be equipped with a good dictionary everywhere.,Positive
oxford.dictionaryofenglish,Education,The app gives us very quick communication between friends and relatives irrespective of distance.,Positive
oxford.dictionaryofenglish,Education,I love ❤ the fact that it brings up daily vocabulary building words. It's getting better by the day,Positive
oxford.dictionaryofenglish,Education,This app help me increase my vocabulary. And it also makes me know the pronunciation of a word.,Positive
oxford.dictionaryofenglish,Education,"It has a thing called ""WORD OF THE DAY"" which helps us to learn new words everyday and also enables us to improve on our spelling and pronunciation!",Positive
oxford.dictionaryofenglish,Education,"It's a real English dictionary of our times you know, i love the app it gives you an understanding of eveey terms you need to know.",Positive
oxford.dictionaryofenglish,Education,"I love the ""word of the day "". I feel my life has been very enriched by increasing my vocabulary.",Positive
oxford.dictionaryofenglish,Education,"Definitions are usually clear, I use this app often and I'm very pleased with it",Positive
oxford.dictionaryofenglish,Education,It is very useful app...and a unique feature in this app is suppose if you dont know to type the word...then u can take a picture of it...thanks for providing this app,Positive
oxford.dictionaryofenglish,Education,I love the new word every day and I love being able to make my communications look better and more nuanced.,Positive
oxford.dictionaryofenglish,Education,It's just exceptional. Everything in one place. You don't need exiting your page at all,Positive
oxford.dictionaryofenglish,Education,It's my best dictionary so far. Anytime i type a word then the meaning comes without i suffering at all. I love this app,Positive
oxford.dictionaryofenglish,Education,"It's a very good app, I find it easy for me to know the meaning of word's I don't get to understand myself.🤙",Positive
oxford.dictionaryofenglish,Education,"If you love words, this app is excellent . I also enjoy getting the daily word.",Positive
oxford.dictionaryofenglish,Education,"It's so useful and it's help us to know different words , spellings and words that we don't know thanks to the person who created this he/she is useful Thank you so much now i know alot about words",Positive
oxford.dictionaryofenglish,Education,very helpful with new words and the way it introduces a new word every day,Positive
oxford.dictionaryofenglish,Education,"Simple, clean, easy to use; all the things that make a reference app great.",Positive
oxford.dictionaryofenglish,Education,I love the Oxford dictionary. The books and the app- they are all brilliant.,Positive
oxford.dictionaryofenglish,Education,This Dictionary app is the best 👍 app that I have ever come...and by the way too much of ads it makes me irritated sometimes,Positive
oxford.dictionaryofenglish,Education,Navigation to related words is good. Meanings are brief as essential. But meshed up some times due to adv.,Positive
oxford.dictionaryofenglish,Education,The dictionary app is a very good educational companion as its quick accessibility is superb.,Positive
oxford.dictionaryofenglish,Education,This application provides an easy and portable access to the Oxford dictionary. Every advocate should download it.,Positive
oxford.dictionaryofenglish,Education,It was so good that I can even do my homework. This app was and wonderful app that i can even search for some words I don't even know the meaning about it.,Positive
oxford.dictionaryofenglish,Education,"It is a great app for those who are interested in learning English, it is something useful.",Positive
oxford.dictionaryofenglish,Education,"As a student of both history and linguistics, I love this app. It is the most valuable app I have. Thank you so much.",Positive
oxford.dictionaryofenglish,Education,"Nice application. Comprehensively package. I love ""word of the day"" concept.",Positive
oxford.dictionaryofenglish,Education,Really good. It gives more than one meaning of a word and gives synonyms and antonyms,Positive
oxford.dictionaryofenglish,Education,It is an superb app it really helps to understand the meaning of words more effectively,Positive
oxford.dictionaryofenglish,Education,"I am very delighted with Oxford Dictionary, it gives me all the best explanations that I need.",Positive
oxford.dictionaryofenglish,Education,all ads are deceptive. I should go Premium. Classic dictionary. a must have.,Positive
oxford.dictionaryofenglish,Education,"Very good app, easy to find things you want, dark mode available.",Positive
oxford.dictionaryofenglish,Education,Each definition has a little bit more clarity than other quick online dictionaries.,Positive
oxford.dictionaryofenglish,Education,"great app.....good fun to fit word of the day into conversations,to help remember it.",Positive
oxford.dictionaryofenglish,Education,It is very helpful and it can improve everyone ditionary i apreciate this app every one should use this and especially those whose vocabulary and ditionary is very week,Positive
oxford.dictionaryofenglish,Education,It's great but not being able to access the pronunciation is a huge setback.,Positive
oxford.dictionaryofenglish,Education,"This dictionary is very clearly presented, precise and the site easy to use.",Positive
oxford.dictionaryofenglish,Education,It's a great app.. regularly updated. I usually find what I'm looking for.,Positive
oxford.dictionaryofenglish,Education,"I have tried many dictionaries but since I found this, I have not looked back. Thanks for a job very well done.",Positive
oxford.dictionaryofenglish,Education,Thank's for Oxford dictionarythis is the very nice dictionary app.Iam studying in 7c.b.s.e and it is very usefull for me and my all friends so I say that please use this It is very nice app.,Positive
oxford.dictionaryofenglish,Education,I think it's very convenient knowing that I can always find the definition of a word without have to be taken out a book.,Positive
oxford.dictionaryofenglish,Education,Very good.... This dictionary helps me to find meanings of the words I don't know quickly and accurately..... Good Job,Positive
oxford.dictionaryofenglish,Education,Very multi functional dictonary.This is the most functional and optional when purchased the dictionary.,Positive
oxford.dictionaryofenglish,Education,"Commercial pops up unwanted in other places, but otherwise seems like a good app.",Positive
oxford.dictionaryofenglish,Education,"Extremely useful, especially when english isn't your native language.",Positive
oxford.dictionaryofenglish,Education,I like this book and i have purchased this book because it has many words and meanings and it's good,Positive
oxford.dictionaryofenglish,Education,"Bhailog I'm telling you all guys. This app is a must in your mind store, brain store. This app is just awesome. Wowsome, It's just fabulous, fantabulous, and fantastic. Like seriously, you should have this app in your phone. This aap not only contains information related to all your word meaning stuffs, but it also provides other stuffs, such as word of the day(means on home tab each new day you'll get a new word to learn), also after searching is done, it will also show u many more related word",Positive
oxford.dictionaryofenglish,Education,a very easy and good app of dictionary. its very simple to use.,Positive
oxford.dictionaryofenglish,Education,"This app really comes in handy for english homework, and I love reading the dictionary!",Positive
oxford.dictionaryofenglish,Education,It's indeed an excellent experience to increase a lofty horizon my learning English with the diction of Oxford.,Positive
oxford.dictionaryofenglish,Education,It helps with spelling and definition great app especially for travelling to England. I really recommend this app .,Positive
oxford.dictionaryofenglish,Education,Amazing app. We get to learn different words with their meanings.,Positive
oxford.dictionaryofenglish,Education,Best dictionary I have found. Not quite as up to date on Americanisms as the big US dictionary but much more comprehensive.,Positive
oxford.dictionaryofenglish,Education,Love the daily challenge and the clear definitions when I need to know the meaning of words.,Positive
oxford.dictionaryofenglish,Education,"this is very good and also save money and more information and very dest this app kids,man's and woman's more use full this app and rating in I give five star's and all are guys this app download and more use full ok guy's buy",Positive
oxford.dictionaryofenglish,Education,Everyone should install this application to their cell phone. Very nice and essential as well as easy to use. Special thanks to the developers.,Positive
oxford.dictionaryofenglish,Education,Still the best. Always in the backgroubd and far easiest to use while reading and without distractions.,Positive
oxford.dictionaryofenglish,Education,Great app that I installed to sort those arguments over dubious Scrabble Words. It's really surprising the words that are in this dictionary.,Positive
oxford.dictionaryofenglish,Education,It makes words more easier to understand by breaking down the unsimplified words used to pass messages.,Positive
oxford.dictionaryofenglish,Education,Very good for solving meaning. I think this is helpful to others also.,Positive
oxford.dictionaryofenglish,Education,It's very easy to use with simple definitions and simple word derivation.,Positive
oxford.dictionaryofenglish,Education,It helps you to know about the words you don't know.You will learn about interesting words.It will help you in the future.,Positive
oxford.dictionaryofenglish,Education,It's very easy to work with. When compared to the Dictionary this app is very quick,Positive
oxford.dictionaryofenglish,Education,Good in describing things nice handwriting good explanations very good for student achievement a great APP,Positive
oxford.dictionaryofenglish,Education,"Awesome Work Developers. Great application - good definition, small and offline too.",Positive
oxford.dictionaryofenglish,Education,Great app for students and well worth upgrading to premium for offline dictionary.,Positive
oxford.dictionaryofenglish,Education,I like this app it is extremely good at helping to solve word puzzles love it,Positive
oxford.dictionaryofenglish,Education,I Really like this app. very easy and useful to learn the words .,Positive
oxford.dictionaryofenglish,Education,Easy to use and definitions of words are direct or straight forward.,Positive
oxford.dictionaryofenglish,Education,Synonyms ought to be more vivid with examples or by using such unique vocabulary in sentences for its authentic and proper usage.,Positive
oxford.dictionaryofenglish,Education,Compatible to all learners in all fields with this simplest definations of words. Rate you five stars plus.,Positive
oxford.dictionaryofenglish,Education,"Easy to use for anytime you need a dictionary, spelling, meaning or thesaurus.",Positive
oxford.dictionaryofenglish,Education,"Very concise , good and useful dictionary. Nobody must miss downloading the same.",Positive
oxford.dictionaryofenglish,Education,Quite friendly to use. Gives instant response. Now wont have to buy the thick dictionary anymore.,Positive
oxford.dictionaryofenglish,Education,Comprehensive and convenient to use.. My vocabulary n pronunciation of words have improved tremendously...,Positive
oxford.dictionaryofenglish,Education,"This app is very convenient for finding definitions to words, also quickly.",Positive
oxford.dictionaryofenglish,Education,"it's what I was looking for, very practical and complete. I like word of the day!",Positive
oxford.dictionaryofenglish,Education,Nice and easy to use. Such a great assistance in everything English. Excellent,Positive
oxford.dictionaryofenglish,Education,My favourite dictionary. All the words are very well explained and it makes my studies much easier!,Positive
oxford.dictionaryofenglish,Education,"I love this app so much,it makes my searching easy.",Positive
oxford.dictionaryofenglish,Education,Dope app. It would be nice if the adverts of 50% off on the price were genuine though,Positive
oxford.dictionaryofenglish,Education,this app is very useful for learning the meanings of the words . l realy like this app.,Positive
oxford.dictionaryofenglish,Education,"Excellent app, use it everyday and really enjoy the word of the day feature. Thank you developers",Positive
oxford.dictionaryofenglish,Education,Word meanings in this dictionary are well explained. One can understand them easily.,Positive
oxford.dictionaryofenglish,Education,"Yes i like this app, when i'm stuck for spelling or definition it's just a few clicks away.",Positive
oxford.dictionaryofenglish,Education,Quick and handy. A great app for book lovers to understand the authors exact expression,Positive
oxford.dictionaryofenglish,Education,Dictionary is very important Book for all to increase the words knowledge.,Positive
oxford.dictionaryofenglish,Education,I'd wonderful experience using the app this helped me a lot in enhancing my vocabulary and speech. Thank you,Positive
oxford.dictionaryofenglish,Education,Best dictionary available. The free version is great. When I can I will upgrade.,Positive
