App_name,Category,User_Review,Sentiments,Review_Type
English Conversation Practice,Education,The English word meanings of coolins cobuiled in this app is very long & difficult to memorize &word meanings of wordnet in this app are very hard & difficult to grasp meaning & memorize. So there is need to add cambridge or oxford dictionary to this app. & Some offline word meanings games to revise learned words and my words list in this app some games should be added in this app. Othervise its just a useless app there are some other good apps & dictionarys better than Udictionary on google stor,Negative,PI
English Conversation Practice,Education,"Hello there, This app used to be my favourite app. The most useful app I have ever used or liked more than WhatsApp and instagram. But COPY TO TRANSLATE is not working in samsung a 30 mobile after updating this app. THAT FEATURE WAS THE BEST, so plz work on it. Please work on it. You are losing your loyal customers. I have been using this app for 6-7 years. I have lots of dictionary apps like merriam Webster but still U DICTIONARY WAS MY FAVOURIT. SO PLEASE WORK ON THAT PARTICULAR FEATURE.",Negative,PI
English Conversation Practice,Education,this is a very very good application for any language learner.any one can use this and can understand.,Negative,PI
English Conversation Practice,Education,"I don't think that this application had created problem to me , when I installed the app first I thought that it is very good to learn English but this application had broken my thinking for this app , and the problem is that by my mistake that I had turned on the feature button by which the feature of u dictionary present in my home and lock screen.I want to know how that feature will get delete from my mobile.Please tell me by what method it will remove from my screen.",Negative,PI
English Conversation Practice,Education,"This is the worst app ever. First I was trying the magical translate , suddenly my phone turned crazy nothing was working.!! and after 100 power of and restart I noticed the wrong,and the wrong I will write it in sentence and how to fix it. I turned on the talk back and then happened so it turned crazy, and to fix it I took 10 hours to open the slide that the app is in and I open it and turned of the talk back ���� I warned you not to install this app or you want your phone to turn crazy.",Negative,PI
English Conversation Practice,Education,"If you copy more than hundred words, then paste it here. And the translate can not be done completelyJust like an email has come to me in English, then I copy it from there, there is a little bit of paste here. Great Google Translate is a u-Dictionary",Negative,PI
English Conversation Practice,Education,"Today is the day of competition .so we need words clarification. There r mny forms of a single word such as noun, verb, adjective. So try to give all forms of a word so that when we search a word we will be able to get all forms n our knowledge will be not confined.plz kindly look this site. �",Negative,PI
English Conversation Practice,Education,It is a very - very bad app. It really type of hanged my phone. When I pressed anything on the phone it started saying that thing and when I tried to slide it was not and when I got to the settings then my phone was perfect then. But first when I didn't downloaded this app my phones percentage was coming but now it's not. I really hate this app. It changed my phone. And when my phone was oky then also this app was downloaded so fastely immediately I deleted.i was realy worried that tme.i hte it,Negative,PI
English Conversation Practice,Education,"It was good before But currently it sucks Advertisements show up every time you open the app The problem is that they don't show up once To be clear, you leave the app for 20 seconds and they show up again . I hope u fix this problem asap Or else users are going to use another app",Negative,PI
English Conversation Practice,Education,"For the previous version I'll give 5stars This time too bad. Cause, when I was tried to disable the Quick Translate and Notification it's getting disabled for few minutes after few minutes, it's showing enabled automatically. Don't know why, Previous version was far more better than this",Negative,PI
English Conversation Practice,Education,It's not give proper conversation English to Hindi. It's not make Hindi sentence correctly. And it's not work on some type of apps which is like any book. Like 5 second rule book apps on Google Play. Please upgrade your service. And all is good feature having in u dictionary.,Negative,PI
English Conversation Practice,Education,"issue when using copy to translate feature. when reading a ebook in landscape whenever i copy a word to get translation, the dictionary switches to potrait mode and that annoys me a lot and spoils my reading experience. please fix it. thanks",Negative,PI
English Conversation Practice,Education,This app was confined words we have to request thanks include more meaning in u_dictionary,Negative,PI
English Conversation Practice,Education,"hey dear, i really love your app very much but recently i faced some problems. Your app show some adult ad from ""Aliexpress"" which is really bad for a students while studying. Those adults ad show various naked picture which is really unexpected in a education type app. so Please take proper steps otherwise i decided to leave your app.",Negative,PI
English Conversation Practice,Education,"Guys don't waste your time, this is a worst application, lots of ads in this application, and takes very long time to open, And the app is very complicated to use. ""Google Translate is the best""",Negative,PI
English Conversation Practice,Education,"useless. the camera function is absolutely useless. and the diaplayed definations are always not what im looking for. i want the dictionary definition not a condensed, version they display. going to move to a better thought out app.",Negative,PI
English Conversation Practice,Education,it is only translating English to Hindi which can also be done by Google translater . the real meaning of many English phrases or sentences are not showing accurately even the short phrases are being translated very badly . it doesn't focus on meaning it just focus on translation so the real meaning is far away from just translation.������🙅,Negative,PI
English Conversation Practice,Education,"I am very satisfied with this dictionary,but only thing that hurts is that this dictionary doesnot have tilt feature.Whenever i use this dictionary I need to tilt my tablet to portait.Please fix this problem.Horizontal tilt is necessary.Then it would be a reason for me to give all the stars.��",Negative,PI
English Conversation Practice,Education,"Such a disgusting & cheap mentality type of ads are shown by this app on homescreen means a dictionary app which is used for study purpose by both boys & girls even small kids of 12-13 yrs use this,& there you are showing ads with adult content how someone can fell so much just for earning some revenues... Such types of promotion strategies are not expected from a well recognised app",Negative,PI
English Conversation Practice,Education,"If i want to learn some other language other than my mother tongue, how could I understand the translated lines in their script when i don't know even language.. idea was too good but it's not helpful to learn some other language..",Negative,PI
English Conversation Practice,Education,Prompt users to install spyware.HMS core,Negative,PI
English Conversation Practice,Education,Everything was working great before the magic translate tool. The magic translate feature is too much annoying even I have turned it off its keep floating on my screen like a big annoying bubble. So I've uninstalled the app.,Negative,PI
English Conversation Practice,Education,"It's complicated to use, ",Negative,CI
English Conversation Practice,Education,Fails miserably. ,Negative,PI
English Conversation Practice,Education,"Need to improve more Develop more apps It's a good app but it has many things tahts need to be improved. Everytime I set business on word lock screen . It changes automatically to ""middle and ILETs"". As I remove "" copy to translate"" it again sets up by itself. And much more. Plz fix these problems as soon as possible. Thanks Very annoying lock screen feature. A lots of issues to resolve. I wish I were crash my phone with the wall.���🥵🥵🥵🥵🤬🤬🤬���",Negative,UI
English Conversation Practice,Education,This app is not working on my phone from last two days. It shows me uninterrupted network connection or network unavailable despite my internet connection is not interrupted. Please help me and fix the issue as soon as possible.,Negative,CI
English Conversation Practice,Education,nice app but if use the sound of u Dictionary is gonna be stuck in app forever,Negative,PI
English Conversation Practice,Education,Does not work correctly. In any text or pages only show one word. When you try the meaning of the other words of the text the app doesn't work and you should open the app and looking up the word. Instant copy and look up has delay and bug.,Negative,PI
English Conversation Practice,Education,I used this app for 6 months and added 250 words in favourite folder of this app. But today when I changed my phone and again login in new phone what I see all my favorite words are missing. No any option to recover them back. Very much unfortunate and cons of this app.,Negative,PI
English Conversation Practice,Education,this app is good but i am giving it one star because of the irregulatory of this app........if i search an english word it gives not the exact meaning of the word but roundabout.....i need to study technical language....mean i need an app that can told me the exact meaning and foremost the condition of word it is used most.....so plzz try help us,Negative,PI
English Conversation Practice,Education,what this app need to see photos/videos /audio /camera etc from your mobile phone . it's a English learning app? or data traping app don't install this app they are taking your personal information. when you press intall button must read the intification appeared.,Negative,PI
English Conversation Practice,Education,Consuming battery because of notification icons of new words even if we change in settings again icon will be appear and if we closed this app again it will automatically opens for new words and running in background and then more over it needs mobile data to search words so many offline dictionary apps are there and available below 20 MB also better to go that,Negative,PI
English Conversation Practice,Education,"When data is ""On"" it used to take longer to search for word... Even if I have downloaded the offline results ... (I had to turn data off and then use this dictionary all the times) ...that's much irritating some times!",Negative,PI
English Conversation Practice,Education,"Too many addddddddddsssss, whenever I wanna translate I must wait 5 seconds to get my words translated. What's more, copy translate is too late. I can't wait for too long. I hope the developers fixing it",Negative,PI
English Conversation Practice,Education,It can translate only words it mean you can't translate a sentence. And it works once in 100 checkings. Don't waste time. FULL OF ADS still doesn't give you anything.,Negative,PI
English Conversation Practice,Education,Waste of installing this app..this is not working when try to translate it to other language .. there is an option to upload any image and find the words which u need to translate...it is not at all working ...waste of time,Negative,PI
English Conversation Practice,Education,Most of the even common words are missing. I downloaded its offline packages for both english to urdu and english. But it still didn't have that stuff. Develpors did a good workout for but need a little more efforts to have it be used in effective way.,Negative,PI
English Conversation Practice,Education,I have that accept the permission every time because of some bug ☹️ really boring,Negative,PI
English Conversation Practice,Education,"Earlier in this app """" Quick translation "" Was working properly but now it is null.. Wenever i try to make quick translate on the same page it doesn't work now.. This is really irritating now. N u dictionary app u are loosing our expectations which we use to do earlier.. Pls rectify the issue of quick translation",Negative,PI
English Conversation Practice,Education,"Very bad experience i got from this aap, they are saying that u have copy to translate functions but it never works, specially when you phone got reboot or restart.. Very poor service, Google translate is far better than this so called U-dictionary",Negative,PI
English Conversation Practice,Education,"Impressed with features, after one day- magic translater stopped working and lock word also. I tried many ways, no use. Again i reinstalled, now same repeated one day only worked magic translater, now its not working. What i have to do now. Please respond i will refer more, i like this features if it works fine.",Negative,PI
English Conversation Practice,Education,Very Good English Learning App . But before the latest update . Now app is started from scratch and whenever i touch the search bar app crashes . Same crashes again and again . I am not satisfied with update .,Negative,PI
English Conversation Practice,Education,The language is good but the app is very noisy and control all your phone by it self ..,Negative,PI
English Conversation Practice,Education,Worst app. They use p*rn ads which automatically pop up while you are using phone. App is good but developers should not use these kind of ads. Even I uninstall the app but virus is still in phone. I need to reset my phone or maybe flash �,Negative,PI
English Conversation Practice,Education,"Copy text and click the icon to translate used to work in my old phone LGG6, it no longer works in my current phone Huawei P30 Pro. Cannot see any icon appear after copying text. It will be good if it is shown in the context menu.",Negative,PI
English Conversation Practice,Education,Google translate is far far better than this. Only translate English words to hindi. Can't translate a whole sentence properly. It's ok as a dictionary. But not good as a translator.,Negative,PI
English Conversation Practice,Education,"if we want to know the meaning of a word from english to any other languages, everytime we need to select that language from a big dropdown list. No option for pre set for a particular language that we using regularly.",Negative,PI
English Conversation Practice,Education,"The problem is that it doesn't support assamese language it say ""Sorry, we only provide Assamese dictionary without translation due to a lack of corpus. Above are results in Bengali for reference. Thanks for your understanding"" So I give him only one star ⭐",Negative,PI
English Conversation Practice,Education,"The translate option sucks, if a person doesn't know the language he would like to you translate and listen to the sentence to be able to use it. The app doesn't help doing that",Negative,PI
English Conversation Practice,Education,"I had lots of issues with this app starting from not translating long sentences, to not having an obvious button for using the conversation translator. I hope you fix this issue.",Negative,PI
English Conversation Practice,Education,"It's such a beautiful app, which allows us to learn new words,,, best part is, it provides various examples so that we can understand the usage of a new word very easily.",Negative,PI
English Conversation Practice,Education,don't able to translate text on pdf file and copy to translate also not works regularly. it do translate the words for 4-5 times and then we have to copy the text and then to paste in search tab. it's annoying. can you please solve these issues??,Negative,PI
English Conversation Practice,Education,It doesn't work properly. It translates mostly wrong from urdu to english. It disappoints me.,Negative,PI
English Conversation Practice,Education,It is very worst dictionary I don't seen this in my life because on this app only conversetion is best but all over the function is very worse as if you tried to set it. After some time it will same as before. So I will suggest to you that not to installed this app for this all reason.if you not believed my words and installed it. So after some months you will also rue and regret like me.,Negative,PI
English Conversation Practice,Education,"This app isn't working. It's just showing ads, and whenever I'm searching for a word, it's getting blank. No answers. Please fix this. It's getting very irritating. In such a brilliant app, I did not expect this.",Negative,PI
English Conversation Practice,Education,Some of the words I found completely false meaning (English -Tamil). Only noticed few words not sure others are correct. The database needs to revise.,Negative,PI
English Conversation Practice,Education,"After update I found the word is matching the picture but then only a few words displayed, now I uninstall it coz this App no longer helps me please downgrade it, launch the app when you are ready, we need more words not some basic words",Negative,PI
English Conversation Practice,Education,I liked the app but it doesn't translate from other language to English. They only translate English to other language. It should be fixed,Negative,PI
English Conversation Practice,Education,It is really difficult to get the real and simple meaning of the word we search for...really disappointed...I m talking only the meaning part of it I have no idea about the translation part..,Negative,PI
English Conversation Practice,Education,It's only useful to learn English.. If you want to learn other languages then we should know how to read that language.. Better give the voice oriented translation for English to any other language.,Negative,PI
English Conversation Practice,Education,"It's so annoying as it always pops up when i try to open any other app besides it created a screen with new words that i don't want but there is no option to deactivate it. Therefore, i didn't get the chance to use it because of all of this.",Negative,PI
English Conversation Practice,Education,Not good app not at allll...... Don't go for it..... *worst app that I ever seen I was trying to check it out and I don't know it comes in our voice command and it's very difficult to come back and operate my phone I spend 500 rupees to repair my mobile*,Negative,PI
English Conversation Practice,Education,"All it does is push ads and ads and lots of ads on ur screen,u are compelled to see ads before u get in,,only things that makes it worthless,,there are many dictionary apps that are ad free,..",Negative,PI
English Conversation Practice,Education,"Why it is not available offline, when I was searching in it, it was not giving hindi translation offline,if there is available zero stars or 5 stars in minus I will give zero star or 5 stars in minus.It is the worst app it expand my valuable time and data ,so friends do not install this app. Thanks",Negative,PI
English Conversation Practice,Education,This apps is very good for poor student and very usefull . If I can not understood any words or sentence then used immediately u dictionary. Its solve my prablem when i do any mistec .,Negative,PI
English Conversation Practice,Education,when there is a new word notification on my screen and i have to see those words meaning and learn about them but the app did not open that link the app will only on the searcing or refreshing mode. this is so annyoying.,Negative,PI
English Conversation Practice,Education,The app keeps stopping always. It was so much irritating. This bug is since from a month. I dont know what the developers are working on it or not.,Negative,PI
English Conversation Practice,Education,I think the app is useless. You shouldn't keep options of hundreds of languages if you are not able to provide the service. My regional language though listed is not available. So either update of piss off.,Negative,PI
English Conversation Practice,Education,This app was good and easy to use but recently It's making problem whenever I'm trying to use offline files for word meanings. Those offline files don’t work tho they are downloaded. Please fix this problem.,Negative,PI
English Conversation Practice,Education,"Its difficult and this apps is bad, why? Because when i want to translate, it Keep translate to my country, pls fix This this app still bad",Negative,PI
English Conversation Practice,Education,"Very very useless aap! Please don't install it to waste your time. There are too much adds coming in between searches. Also,0 🌟 from me as there is no option to do so,thank you!",Negative,PI
English Conversation Practice,Education,"It has very inappropriate ads, inappropriate contents. This app helps me in study but that type of ads were very wrong it destroys my concentration. When you don't stop seeing that type of ads then I will report this.",Negative,PI
English Conversation Practice,Education,It's a big issue.. 2nd time is not working for copy to translate.. Only one time is proper work but if I want to reused after some time there is no working..,Negative,PI
English Conversation Practice,Education,It doesn't feel good to access recent words because no swiping feature is there to access those words between them. Please provide clear option to clear those recent words individually. There is no setting option to set up lock screen words. It jumps to default settings even if I set my preferable options,Negative,PI
English Conversation Practice,Education,app is good but here are some suggesions. please add a feature to share folder to my friends from my words section. also when i add a word to a folder next time same folder should be coming as the default folder.,Negative,PI
English Conversation Practice,Education,"The Magic translator stops working suddenly and getting hang . Everytime when I am using the magic translator it is showing ""failed to activate Accessibility. please turn it off and on or restart the phone.""",Negative,PI
English Conversation Practice,Education,It is just wastage of data. It does not help in any kind. Remove its magic translation feature. I can not do anything while it's magic feature is activated.,Negative,PI
English Conversation Practice,Education,Uninstalled cause copy to translate is not working on my any Android 10 device. Hope so this function will be revived soon so we can install it again ....!!!,Negative,PI
English Conversation Practice,Education,copy to translate function is not working properly . Sometime it works and most of the time doesn't. otherwise it is a credible.,Negative,PI
English Conversation Practice,Education,After using one month I am writing this review As it is told about magic translation that is the worst feature of this dictionary because when we use it first time it will work but after that it is not working so if we want to reuse it we have to reinstall it,Negative,PI
English Conversation Practice,Education,"Rather than dictionary, it's really a house of ads. There are ads after every 2 seconds. I never seen so many ads before in any apps related to education.",Negative,PI
English Conversation Practice,Education,Very poooooooooor experience.pls dont ever try to on voice assisstant in screen recorder mode .i did not able to open anything after 1hr i struggled to off it . Very very bad experiance.dont download it . It wasted my time,Negative,PI
English Conversation Practice,Education,"It was a good aid when I needed it. Then, i don't know what happened, every second appears an announce, the translations I try to do are incorrect and the wallpaper it's quite annoying",Negative,PI
English Conversation Practice,Education,My experience with this app is not so much good. I have to use mobile data to use all features of it. Again it can't translate one to another language completely at least on my try.,Negative,PI
English Conversation Practice,Education,Copy to translate of this app is not working in android 10. It is very strange. In some other dictionary app copy to translate is working in android 10. U dictionary had to improve and add more features in his own app.,Negative,PI
English Conversation Practice,Education,I thought it would be helpful for a person to talk in other languages from english. It just translates. Same as Google translater..,Negative,PI
English Conversation Practice,Education,"I've given one star because there is no option for giving zero stars,very bad app,I written some sentences to translate in hindi but I couldn't understand what it has translated,so don't Download it,very bad app",Negative,PI
English Conversation Practice,Education,"Why is it necessary to open app separately if i want copy n translate function on my other app, i used it in my previous handset there it worked smoothly but not in my new one, I don't think it makes any difference by using different sets..?",Negative,PI
English Conversation Practice,Education,"if zero is available, i would have rated zero. It doesnt show any proper meaning to the words and translations. I think google is much more and far better than this fake translation app.",Negative,PI
English Conversation Practice,Education,it does not translate precisely. advance English is not being translated here. for example. English to hindi if I write - she is likely to think of me a fanatic. ( it is converted very wrongly) if I write same sentence in easy old english like - it is likely that she thinks of me a stupid. ( now that it works here accurately) but I want advance English converter. hence this app is useless for me.,Negative,PI
English Conversation Practice,Education,"the settings always change, when i set to bahasa they back to english again. Especially for the lock screen, the word and the meaning not synchronized, hope will be better, thanks",Negative,PI
English Conversation Practice,Education,U-Dictionary This update version very 3rd class & best of time anf bakwas funtion. So that tottly fake apps. But U-Dictionary previus old Version is very good translate & shareing like. So please that update previous version same old function translate and share text to social media.,Negative,PI
English Conversation Practice,Education,Magic translate... 1 - dosen't work over PDF and images. 2 - sittings are limited. 3 - doesn't translate single words when you translate from a phrase. Fix it and you going to get 5 stars.,Negative,PI
English Conversation Practice,Education,"The dictionary says it translate words, phrase and sentences. But for trial when I search a phrase A Piece of cake which actually means something which is easy but it show as in hindi cake ka tukra(piece)",Negative,PI
English Conversation Practice,Education,"i couldn't even install this app on my phone. whenever i try to install this app it always shows error, please fix this bug as soon as possible.",Negative,PI
English Conversation Practice,Education,"Its better to use google translator instead of this app as this app translate wrong sometimes,nd it also cant able to read the text nd show the symbol while i translate same words into google translate it shows correct words",Negative,PI
English Conversation Practice,Education,"Best app with great features until you have a phone with android 10 (Q). In android 10, copy to translate feature doesn't work.. Please fix this improvement in next update.",Negative,PI
English Conversation Practice,Education,I didn't like this app at all because i installed it to read a book online without any problem with its magic feature...but whenever i tried to translate a word or a paragraph it gives same meaning of every paragraph....it was my first time and i was so gross with this thing...that is why i am not giving it even 2 stars ¤¤����������������������������������������������������������������������������������������,Negative,PI
English Conversation Practice,Education,"I really hate this popup called ""turn on display pop up windows to enable copy to translate""  Whenever I try to copy any text, everytime your app popup blink. I really hate this thing. Why you interfere ?",Negative,PI
English Conversation Practice,Education,Unable to change the translation from English to Hindi. Whenever I click on that app get closed. A big bug in the application.,Negative,PI
English Conversation Practice,Education,"Very Bad in translating sentences from Bengali to English....try to work on it...otherwise change the name of dis app...remove the word ""Translate""....dis app dont deserve that word...very disappointing... i thought it will really helpfull for my exam preparation.......dats y i downloaded it....though it consumes much storage compared to other dictionary apps...but its ok...but d content dont match with ur Naming tag...dont fool public....either give properly wat u r saying or just dont...plz...",Negative,PI
English Conversation Practice,Education,"This dictionary is not working properly second thing I don't like in it was that that if I am asking anything it is not giving feedback and it is all rubbish It is not usefull at all It contains a lot of ads It is a lot of waste of data I just want to give an advise that don't install it , it will be a lot of waste of data, battery and time that's why I am uninstalling this app.",Negative,PI
English Conversation Practice,Education,"It's full of ads and you can't remove them or pay to remove them. Opening app with ads, copying words or sentences with ads, looking for words with ads etc. If you hate ads, don't download!!!",Negative,PI
English Conversation Practice,Education,Your screen lock feature is displaying wrong meanings corresponding to words. Bascially meaning of the upcoming word is getting displayed under current word. Also one of the word didnt have meaning at all.,Negative,PI
English Conversation Practice,Education,"Very unlogical. It has music ads and every possible thing in it, except the thing it shoud have, words and their meanings. It works only with the internet. Not helpful.",Negative,PI
English Conversation Practice,Education,Waste app i never seen. In ads their showing it translate word in telugu immediate but is not really. In this app some game is there in that their give 5 options you should choose the correct option means you should correct word. U-dictionary If you want to learn English you should pay Rs.1099 . translate the words also it showing wrong meaning. When you install this app we should again download 27 mb for package. If you want good translate app means download google translate. It is best app.,Negative,PI
English Conversation Practice,Education,"Copy to Clipboard system is totally bad when i copy anything even which i dont want to translate, It translate it. Even when i copy any contact number This app try to translate it, LOL",Negative,PI
English Conversation Practice,Education,"very worst image to hindi translation. they only can translate a word not a sentence. if sentence is put to translate it only gives meaning of words only, independent to one another.",Negative,PI
English Conversation Practice,Education,I really liked the app learning programme but unfortunately some time it can't translate right. And you need to download all the package to use this app for offline.,Negative,PI
English Conversation Practice,Education,"The app is full of bugs. 1. I loged in severel times, but it automatically loged out. 2. No setting stays parmanently. After doing all setings when i closed and reopen it, it turn back to it’s default settings.. So much trashy app...",Negative,PI
English Conversation Practice,Education,My experience is soo badd this app is to slow It it doesn't translate correctly and it's slow your phone do not download � it It just wastes your memory and time because it takes 3 hours to download. ����,Negative,PI
English Conversation Practice,Education,"By searching some words like expedient,facile and many more are there it's not showing result but when these words are searched through copy then it's showing results.....so fix it the I will give u five star",Negative,PI
English Conversation Practice,Education,"Worst app ever . I m not able to use the copy to translate feature , even after i have allowed accessibility shortcut. Worst app. Developer should do something to fix this annoying issue. ☹️",Negative,PI
English Conversation Practice,Education,Worst app in the whole world because bug fixes are not well performed ( when ever I go to know a meaning by camera text it just start showing it's own 'HELL' !! words.,Negative,PI
English Conversation Practice,Education,"I like this application before but now is too much ad,",Negative,PI
English Conversation Practice,Education,This is not a bad app. But it has some problems.......... One of them is that magic translator doesn't work a lot of the time......... I have a request to the authorities to solve this problem.......,Negative,PI
English Conversation Practice,Education,I dont want to rate this app because it can't tell me the exact meaning of the word and it gave a improper meaning of whole sentence if i feed a sentence to gave an actual sense of what my qustion is but it seems like they have gives us a puzzled like meaning words are placed in unjumbled way ���dont download this app,Negative,PI
English Conversation Practice,Education,I am a new user of this app.After using the app the fisrt thing i get is disappointment.I tried to translate a sentence from english to my mother tongue&I am from Assam (NE) and i speak Assamese.As there was an option to translate into assamese.Instead of assamese it translated to Bengali..Bengali & assamese both are different language and have diff accent. Learn the difference..For me it was heartbreaking to see this..Fix it anyhow.I don't belong to Bengali community..fix this misdeed anyhow,Negative,PI
English Conversation Practice,Education,v. v poor. never download if u wanna get offline dictionary. yes it is offline also but it gives only single translated word while if you are online then it is useful as it gives more and clear details.,Negative,PI
English Conversation Practice,Education,It is a good dictionary but I have uninstalled it because it shows adult ads. Developer must take notice of this issue. it is an education app so the adds must be educational. *This application aslo has inappropriate content*,Negative,PI
English Conversation Practice,Education,"The setting of magic translation will happen only one day. On the next day, if you have to do magic translation, then uninstall it and re-install it.",Negative,PI
English Conversation Practice,Education,Worst app It was good to use about 2 or 3 months ago when it used show meaning of any copied word but now it's unable to do so. It uses only online access to show meaning.,Negative,PI
English Conversation Practice,Education,"The best app ever, include very advance features . love it, but one big problem that it takes too much time to open and too many ads..",Negative,PI
English Conversation Practice,Education,Its name should be U advertising instead of u dictionary. It shows more adds than words. And why its need access to device photos media privacy. I dont like dictionary's wallpaper at lock screen.,Negative,PI
English Conversation Practice,Education,It is good but the main problem is that it doesn't have history option even you download simple basic dictionary it also has history option so you need to search everytime new words for finding its meaning so they should work on it,Negative,PI
English Conversation Practice,Education,Experience very bad service while opening the aap everytime it takes about 15sec+ to open the aap and we required it in quick. And there is lots of ads showing which causes more delay . I use Google better from where I get better answer in quick time .,Negative,PI
English Conversation Practice,Education,"copy to translate is not showing always. I had go to settings->disable copy to translate option and enable it again. then it translates the copied word. after that if I copy another word, it doesnt translate, i had to again go back to settings, disable, enable option again.",Negative,PI
English Conversation Practice,Education,"Having lots of vocabulary but we are searching words, settings in library and there we face ads and pictures of girls having no proper dress! Is this what we want in library from a dictionary???",Negative,PI
English Conversation Practice,Education,"The worst app ever, firstly, it force you in language choices, second, it doesn't include the French language!! One star is even too much for this app!",Negative,PI
English Conversation Practice,Education,I have install android 10 but after that i cant use instant copy translation ...and also cant use magic translation... It got sucks....plz debug this problem as soon as possible...,Negative,PI
English Conversation Practice,Education,"worst users interface, i understand about advertisement, but in this aap, whenever we launch app its showing advertising and have to wait for 3 sec. to skip... sucks,",Negative,PI
English Conversation Practice,Education,"In my redmi note 8, I'm not able to show quick translate feature in my notification bar. As soon as I close the application, quick translate box gets disappear.",Negative,PI
English Conversation Practice,Education,This app is very helpful and easy to use but now it's not working properly.. especially android 10 version mobile.. offline words and other features are not working..like magic option,Negative,PI
English Conversation Practice,Education,many features like magic translate. Quick translate. content on lock screen are not working properly. these all features automatically turn on when i turn them off,Negative,PI
English Conversation Practice,Education,Very Poor translation👎👎👎👎👎👎,Negative,PI
English Conversation Practice,Education,"Copy to translate option is not working, which was the most attracting feature of this application. Can you fix this issue...",Negative,PI
English Conversation Practice,Education,"Firstly, this app works great. But now I don't know what happened. If I copied a word from e-book then I got no result. I an uninstalling this app.",Negative,PI
English Conversation Practice,Education,The reason to unlike is to stay on main display of mobile. Even you cannot see any notification with lock screen. Very annoying.,Negative,PI
English Conversation Practice,Education,its not showing me the word which I copy and I have to manually open dictionary and type the word so as to get the meaning. is not even showing me a daily notification of new word. pls fix this issue.,Negative,PI
English Conversation Practice,Education,A good dictionary app.But its magic translate option doesn’t work properly.The option always stops after only 1 minute.And the copy to translate option also stops after a few minute.It is really disgusting.,Negative,PI
English Conversation Practice,Education,Shows too much ads. It is bearable if it shows ad one time but everytime switching to the u dictionary from any other app it shows ad which is very irritating.,Negative,PI
English Conversation Practice,Education,Sorry i uninstall this app bcs no special thing anymore. The popup icon for translating the words from copying doesn't work. Repair it then i'll install it again.,Negative,PI
English Conversation Practice,Education,"This is the worst app I have ever seen. Before update, it was working quiet good but after I had updated it, it is not working and also displaying that unfortunately, u dictonary had stopped. If anyone is reading my review, then I strongly refer him or her to not download this app. I hope that the problems will be getting fixed soon.",Negative,PI
English Conversation Practice,Education,When I click photo and tranlate a english sentence to hindi or other language its some english words remain same they did not translate to hindi. I crop it again and again it remain same. This app need improvement.,Negative,PI
English Conversation Practice,Education,"The worst dictionary apps ever.., full of advertisement but limited feature.., there's a lot of dictionaries you can find it for free and better features inside.., this one is annoying and robbing your time with a lot of advertisement..,",Negative,PI
English Conversation Practice,Education,"It's a great apps. It have in off line dictionary & Online dictionary. I am proud, It do use this apps. so, you & other person can be use this apps. you can do use know huge word meaning. so, all person can be download this apps. Thanks.",Negative,PI
English Conversation Practice,Education,this dictionary is worse than many other worst dictionaries. There are many words which I didnt get on this dictionary. I feel very bad experience with this dictionary. This dictionary is disable my mobile phone others apps too by providing some type of virus in my phone.,Negative,PI
English Conversation Practice,Education,New version so bad....... wallpaper very bad quality.....not good wallpaper provide.. Old version wallpaper is wonderful...nd best .... looking New Update is not good....�,Negative,PI
English Conversation Practice,Education,Infact i want to give 0 rating.because it's English-telugu sentence translation is very bad.And previous searched results covering next search results.App need to develop more.and bugs also there.But single word's translation is good.,Negative,PI
English Conversation Practice,Education,It is very bad it not working the camera features is not working.so I gave only 1 star.I am very angry.I don't know it only my problem or not.I am not saying it is bad app but it doesn't work so I am angry and sad if u have problem so click in yes or not so click no.,Negative,PI
English Conversation Practice,Education,I was not able to translate a thing in it. I thought of translating another language into ending but that didn't happen Plssssss make ur proper i installed just now and as it didn't work I uninstalled it,Negative,PI
English Conversation Practice,Education,"One Of The Best Dictionary In All Dictionaries,,, It Is Easily Translater Of A Long Phrase Sentence,, I Like This App Much Because In This App A Lot Of Language Is Available Which Help Of Everybody,,,",Negative,PI
English Conversation Practice,Education,"This app worked so good at first but now it doesn't work for nothing, doesn't translate the words on voice nor written.",Negative,PI
English Conversation Practice,Education,This app is good and easy to use but recently it making the problem while I check word meaning offline. Those offline file does not work tho they are downloaded.Please fix the problem.,Negative,PI
English Conversation Practice,Education,"U can search only limited words , there is limitation.. more than 30 word the app wont work, u cant yranslate an essay. , Ita worthless app .... I preffered google translate ��..",Negative,PI
English Conversation Practice,Education,Very stupid app when i used camera to translate word in the form English to English there is not a correct details and in English to Hindi there is a same condition happened very boring app.Such a stupid app however,Negative,PI
English Conversation Practice,Education,"��My phone changed its font system, and I could not return it because of your silly program",Negative,PI
English Conversation Practice,Education,Its camera feachure is very poor . it cant translate hindi to english. It is famouse for his camra scan translation but it cant understand the hindi language so how it can translate hindi to english it is not good for camera translation.,Negative,PI
English Conversation Practice,Education,"Everytime i select the bookmarked word to move it to another folder, they get deleted unintentionally. Atleast you should have given warning feature before deleting them. Where are your principles of developing an app.",Negative,PI
English Conversation Practice,Education,"last few days i have installed & uninstalled 5 Times. every time i did setting as required but it doesn't show me copy of any words in others site, plz do something it worked to well. I get used to it since 1 yrs. plz sir i got fade up now do something...",Negative,PI
English Conversation Practice,Education,What a Waste of Time and Data!! it don't work and will pop up suddenly once in a 2-3 days.,Negative,PI
